Date,SENSEX,US ROI,INDIAN ROI ,time_idx,month,EXR RATE IN $
2007-04-23,13972.81,5.23,9.5,24,4,41.67
2007-04-24,13893.72,5.2,9.12,24,4,41.64
2007-04-25,14141.7,5.19,7.67,24,4,40.97
2007-04-26,14273.17,5.24,8.05,24,4,40.78
2007-04-27,14219.25,5.24,12.61,24,4,41.07
2007-04-30,13823.4,5.29,9.12,24,4,41.29
2007-05-03,13987.77,5.24,8.58,25,5,41.18
2007-05-04,14129.89,5.24,7.9,25,5,40.9
2007-05-07,14044.71,5.24,6.62,25,5,40.57
2007-05-08,13886.0,5.21,5.87,25,5,40.78
2007-05-09,13771.69,5.21,4.31,25,5,40.91
2007-05-10,13823.36,5.25,2.8,25,5,41.0
2007-05-11,13691.86,5.27,3.09,25,5,41.34
2007-05-14,13954.41,5.26,8.7,25,5,40.93
2007-05-15,13948.91,5.29,9.08,25,5,40.87
2007-05-16,13949.81,5.25,8.87,25,5,40.84
2007-05-17,14217.36,5.25,8.46,25,5,40.84
2007-05-18,14261.47,5.24,8.16,25,5,40.9
2007-05-21,14362.63,5.24,8.05,25,5,40.6
2007-05-22,14459.0,5.23,7.75,25,5,40.64
2007-05-23,14490.03,5.25,7.56,25,5,40.55
2007-05-24,14344.7,5.24,7.82,25,5,40.57
2007-05-25,14073.61,5.29,7.79,25,5,40.6
2007-05-28,14467.85,5.29,7.09,25,5,40.53
2007-05-29,14418.98,5.29,4.98,25,5,40.45
2007-05-30,14501.46,5.25,2.99,25,5,40.64
2007-05-31,14451.31,5.28,1.0,25,5,40.73
2007-06-01,14610.28,5.23,0.62,26,6,40.54
2007-06-04,14618.78,5.24,0.55,26,6,40.47
2007-06-05,14514.2,5.19,0.46,26,6,40.56
2007-06-06,14551.53,5.25,0.39,26,6,40.55
2007-06-07,14195.84,5.25,0.34,26,6,40.63
2007-06-08,14063.94,5.26,0.28,26,6,40.98
2007-06-11,14170.81,5.27,3.22,26,6,40.91
2007-06-12,14122.33,5.26,3.27,26,6,40.73
2007-06-13,14139.92,5.26,3.21,26,6,40.93
2007-06-14,14087.91,5.28,3.04,26,6,40.84
2007-06-15,14277.61,5.26,3.14,26,6,40.97
2007-06-18,14241.76,5.23,3.09,26,6,40.76
2007-06-19,14088.58,5.21,2.21,26,6,40.7
2007-06-20,14359.96,5.27,0.75,26,6,40.82
2007-06-21,14415.56,5.26,0.24,26,6,40.75
2007-06-22,14508.63,5.24,0.29,26,6,40.71
2007-06-25,14469.43,5.29,2.34,26,6,40.81
2007-06-26,14478.75,5.25,3.22,26,6,40.95
2007-06-27,14520.19,5.26,6.58,26,6,41.01
2007-06-28,14498.05,5.26,7.95,26,6,40.84
2007-06-29,14589.52,5.31,8.31,26,6,40.75
2007-07-03,14720.0,5.24,1.65,27,7,40.58
2007-07-04,14868.14,5.24,0.72,27,7,40.49
2007-07-05,14932.53,5.25,0.42,27,7,40.46
2007-07-06,14843.43,5.22,0.33,27,7,40.46
2007-07-09,15018.71,5.22,2.01,27,7,40.41
2007-07-10,15100.13,5.24,0.72,27,7,40.41
2007-07-11,14948.15,5.24,0.55,27,7,40.38
2007-07-12,14963.53,5.26,0.49,27,7,40.38
2007-07-13,15216.83,5.25,0.4,27,7,40.47
2007-07-16,15295.03,5.32,0.42,27,7,40.37
2007-07-17,15357.6,5.28,0.35,27,7,40.36
2007-07-18,15296.06,5.26,0.33,27,7,40.4
2007-07-19,15357.38,5.25,0.27,27,7,40.39
2007-07-20,15625.63,5.25,0.23,27,7,40.33
2007-07-23,15560.57,5.26,0.34,27,7,40.34
2007-07-24,15802.19,5.25,0.28,27,7,40.24
2007-07-25,15711.87,5.32,0.23,27,7,40.3
2007-07-26,15768.28,5.28,0.21,27,7,40.27
2007-07-27,15487.76,5.25,0.22,27,7,40.48
2007-07-30,15278.03,5.29,0.16,27,7,40.54
2007-07-31,15358.69,5.28,0.17,27,7,40.44
2007-08-01,15344.02,5.3,0.16,28,8,40.55
2007-08-02,15022.87,5.24,0.13,28,8,40.43
2007-08-03,15061.13,5.24,2.61,28,8,40.36
2007-08-06,14892.6,5.26,6.14,28,8,40.45
2007-08-07,15038.03,5.26,6.12,28,8,40.37
2007-08-08,15088.07,5.27,6.14,28,8,40.58
2007-08-09,15452.44,5.41,6.17,28,8,40.4
2007-08-10,14674.92,4.68,6.23,28,8,40.67
2007-08-13,14965.65,4.81,6.19,28,8,40.56
2007-08-14,15066.71,4.54,6.17,28,8,40.69
2007-08-16,14584.92,4.97,6.13,28,8,41.09
2007-08-17,14309.37,4.91,11.64,28,8,41.57
2007-08-21,14512.19,4.89,6.21,28,8,41.06
2007-08-22,14055.4,4.77,6.24,28,8,41.01
2007-08-23,14458.33,4.88,6.25,28,8,40.86
2007-08-24,14237.26,5.11,6.3,28,8,41.18
2007-08-27,14581.35,5.27,6.26,28,8,40.98
2007-08-28,14857.65,5.3,6.16,28,8,41.12
2007-08-29,14651.49,5.0,6.11,28,8,41.24
2007-08-30,15168.69,5.0,6.08,28,8,41.04
2007-08-31,15131.36,4.96,5.98,28,8,40.96
2007-09-03,15401.99,4.96,6.11,29,9,40.88
2007-09-04,15478.53,5.22,6.09,29,9,40.91
2007-09-05,15535.35,5.18,6.09,29,9,40.94
2007-09-06,15383.18,4.98,6.08,29,9,40.85
2007-09-07,15655.37,4.86,6.08,29,9,40.71
2007-09-10,15413.58,5.07,6.09,29,9,40.63
2007-09-11,15668.4,5.06,6.09,29,9,40.58
2007-09-12,15608.5,5.18,6.09,29,9,40.49
2007-09-13,15547.66,5.09,6.08,29,9,40.44
2007-09-14,15713.66,5.25,6.11,29,9,40.45
2007-09-17,15664.74,5.33,6.74,29,9,40.47
2007-09-18,15547.07,4.92,6.59,29,9,40.59
2007-09-19,15940.79,4.74,6.47,29,9,40.26
2007-09-20,16341.55,4.77,6.4,29,9,39.91
2007-09-21,16352.32,4.76,7.28,29,9,39.87
2007-09-24,16697.89,4.74,7.1,29,9,39.82
2007-09-25,16890.75,4.82,6.23,29,9,39.81
2007-09-26,16969.45,4.88,6.15,29,9,39.7
2007-09-27,17059.61,4.93,6.35,29,9,39.75
2007-09-28,17152.31,4.58,7.0,29,9,39.74
2007-10-01,17356.99,4.92,6.09,30,10,39.73
2007-10-03,17467.41,4.68,6.04,30,10,39.79
2007-10-04,17799.63,4.74,6.01,30,10,39.56
2007-10-05,17831.68,4.77,6.0,30,10,39.49
2007-10-08,17901.94,4.77,6.01,30,10,39.43
2007-10-09,17402.24,4.91,6.01,30,10,39.55
2007-10-10,18473.43,4.52,6.03,30,10,39.34
2007-10-11,18696.62,4.75,6.02,30,10,39.31
2007-10-12,18794.63,4.75,5.72,30,10,39.33
2007-10-15,18525.61,4.81,6.04,30,10,39.31
2007-10-16,19102.93,4.68,6.05,30,10,39.31
2007-10-17,18037.9,4.7,6.05,30,10,39.68
2007-10-18,18827.46,4.69,6.04,30,10,39.47
2007-10-19,18031.77,4.77,6.03,30,10,39.79
2007-10-22,17259.65,4.71,6.04,30,10,39.79
2007-10-23,17910.3,4.67,6.03,30,10,39.69
2007-10-24,18727.9,4.74,6.02,30,10,39.57
2007-10-25,18519.23,4.86,6.02,30,10,39.54
2007-10-26,18823.66,4.8,6.01,30,10,39.51
2007-10-29,19621.39,4.84,6.05,30,10,39.38
2007-10-30,20103.44,4.78,6.06,30,10,39.4
2007-10-31,19827.4,4.6,6.1,30,10,39.32
2007-11-01,20130.23,4.59,6.08,31,11,39.32
2007-11-02,19364.61,4.28,6.08,31,11,39.37
2007-11-05,20009.35,4.29,6.06,31,11,39.32
2007-11-06,19689.79,4.22,6.11,31,11,39.29
2007-11-07,19552.53,4.39,6.12,31,11,39.27
2007-11-08,19110.4,4.58,7.04,31,11,39.34
2007-11-12,18640.52,4.49,7.75,31,11,39.33
2007-11-13,18681.1,4.61,7.9,31,11,39.39
2007-11-14,19336.96,4.6,7.68,31,11,39.33
2007-11-15,19947.72,4.54,7.85,31,11,39.28
2007-11-16,19603.09,4.51,7.94,31,11,39.35
2007-11-19,19895.49,4.51,7.77,31,11,39.29
2007-11-20,19510.94,4.51,7.72,31,11,39.34
2007-11-21,19197.57,4.5,7.73,31,11,39.39
2007-11-22,18724.11,4.5,6.71,31,11,39.41
2007-11-23,18737.22,4.56,6.02,31,11,39.57
2007-11-26,19171.25,4.62,7.17,31,11,39.68
2007-11-27,19128.86,4.39,7.8,31,11,39.85
2007-11-28,19316.76,4.53,7.74,31,11,39.68
2007-11-29,19290.67,4.55,7.73,31,11,39.77
2007-11-30,19136.12,4.66,7.7,31,11,39.67
2007-12-03,19547.09,4.52,7.65,32,12,39.56
2007-12-04,19707.59,4.5,7.63,32,12,39.43
2007-12-05,19628.85,4.31,7.4,32,12,39.45
2007-12-06,20018.17,4.49,6.88,32,12,39.47
2007-12-07,20063.5,4.41,5.95,32,12,39.41
2007-12-10,20074.92,4.46,7.48,32,12,39.38
2007-12-11,20049.35,4.29,7.51,32,12,39.36
2007-12-12,20197.44,4.28,7.74,32,12,39.36
2007-12-13,20498.11,4.3,7.9,32,12,39.37
2007-12-14,20108.09,4.24,7.82,32,12,39.35
2007-12-17,20032.67,4.31,7.61,32,12,39.37
2007-12-18,19339.14,4.16,7.35,32,12,39.57
2007-12-19,19255.39,3.98,7.42,32,12,39.55
2007-12-20,19210.22,4.37,7.75,32,12,39.57
2007-12-24,19308.2,4.0,7.91,32,12,39.49
2007-12-26,19940.96,4.26,7.95,32,12,39.39
2007-12-27,20301.05,4.15,7.91,32,12,39.43
2007-12-28,20158.12,4.01,7.78,32,12,39.44
2007-12-31,20323.28,3.06,7.07,32,12,39.41
2008-01-01,20325.27,3.06,7.11,33,1,39.42
2008-01-02,20393.1,4.11,6.51,33,1,39.43
2008-01-03,20403.91,4.25,5.98,33,1,39.45
2008-01-04,20367.94,4.18,5.96,33,1,39.32
2008-01-07,20637.21,4.27,6.06,33,1,39.28
2008-01-08,20970.07,4.27,6.07,33,1,39.27
2008-01-09,20903.0,4.26,6.05,33,1,39.29
2008-01-10,20930.28,4.26,6.05,33,1,39.29
2008-01-11,20702.94,4.23,6.06,33,1,39.29
2008-01-14,20918.23,4.24,6.05,33,1,39.29
2008-01-15,20836.47,4.24,6.02,33,1,39.27
2008-01-16,20079.89,4.22,6.01,33,1,39.27
2008-01-17,19972.75,4.23,6.01,33,1,39.29
2008-01-18,19579.61,4.17,7.54,33,1,39.27
2008-01-21,18919.57,4.17,6.85,33,1,39.38
2008-01-22,16884.09,3.68,6.22,33,1,39.73
2008-01-23,17415.26,3.43,7.44,33,1,39.56
2008-01-24,17920.98,3.47,7.74,33,1,39.43
2008-01-25,17504.0,3.6,7.37,33,1,39.4
2008-01-28,18011.89,3.5,7.24,33,1,39.47
2008-01-29,18346.49,3.47,7.05,33,1,39.4
2008-01-30,18120.22,3.26,6.9,33,1,39.43
2008-01-31,17810.13,3.22,7.22,33,1,39.39
2008-02-01,17820.67,3.12,7.72,34,2,39.36
2008-02-04,18496.03,2.82,6.48,34,2,39.38
2008-02-05,18592.58,2.71,6.43,34,2,39.43
2008-02-06,18247.03,2.94,6.25,34,2,39.6
2008-02-07,18198.68,3.03,6.19,34,2,39.48
2008-02-08,17610.07,3.05,6.12,34,2,39.55
2008-02-11,17427.34,2.88,6.15,34,2,39.73
2008-02-12,16812.63,2.91,6.11,34,2,39.65
2008-02-13,16816.94,3.02,6.2,34,2,39.68
2008-02-14,17265.19,3.03,6.39,34,2,39.65
2008-02-15,17541.17,2.97,6.35,34,2,39.66
2008-02-18,18228.21,2.97,7.64,34,2,39.66
2008-02-19,18215.26,2.94,7.86,34,2,39.87
2008-02-20,17991.29,3.0,7.86,34,2,40.15
2008-02-21,17825.22,3.01,7.8,34,2,40.07
2008-02-22,17515.62,2.97,7.93,34,2,39.98
2008-02-25,17523.81,3.0,7.9,34,2,40.05
2008-02-26,17799.56,2.85,7.95,34,2,39.91
2008-02-27,17983.42,2.93,7.9,34,2,39.73
2008-02-28,17810.52,3.06,7.67,34,2,39.81
2008-02-29,17779.54,3.01,6.53,34,2,39.92
2008-03-03,17227.56,3.1,7.25,35,3,40.26
2008-03-04,16742.2,2.9,6.84,35,3,40.29
2008-03-05,16328.91,2.93,6.36,35,3,40.29
2008-03-07,16211.96,2.96,6.29,35,3,40.53
2008-03-10,15684.24,2.99,6.16,35,3,40.67
2008-03-11,15778.27,2.95,6.05,35,3,40.47
2008-03-12,16541.14,2.97,6.04,35,3,40.36
2008-03-13,15873.28,2.98,6.0,35,3,40.44
2008-03-14,15467.39,2.99,6.24,35,3,40.45
2008-03-17,15326.93,2.69,8.14,35,3,40.77
2008-03-18,14725.68,2.16,7.74,35,3,40.62
2008-03-19,15325.79,2.08,8.3,35,3,40.45
2008-03-24,15093.77,2.08,7.92,35,3,40.34
2008-03-25,15612.61,2.42,7.62,35,3,40.12
2008-03-26,16270.12,2.3,7.47,35,3,40.14
2008-03-27,15950.29,2.27,7.21,35,3,40.15
2008-03-28,16100.26,2.09,6.86,35,3,40.1
2008-03-31,16226.66,2.51,8.77,35,3,39.97
2008-04-02,16023.3,2.18,7.34,36,4,39.98
2008-04-03,15805.63,2.19,6.2,36,4,39.95
2008-04-04,15896.09,2.26,5.8,36,4,39.97
2008-04-07,15390.15,2.24,5.78,36,4,39.93
2008-04-08,15770.16,2.23,5.49,36,4,40.02
2008-04-09,15512.7,2.2,5.26,36,4,40.02
2008-04-10,15754.87,2.3,5.83,36,4,39.95
2008-04-11,15840.56,2.37,5.55,36,4,39.94
2008-04-15,15694.41,2.32,6.04,36,4,39.96
2008-04-16,16288.76,2.35,6.09,36,4,39.96
2008-04-21,16611.41,2.28,6.23,36,4,39.89
2008-04-22,16686.55,1.99,6.06,36,4,39.94
2008-04-23,16823.99,2.18,6.09,36,4,39.95
2008-04-24,16796.26,2.26,5.99,36,4,40.04
2008-04-25,16781.97,2.28,5.93,36,4,40.18
2008-04-28,17251.56,2.29,6.09,36,4,40.14
2008-04-29,17050.87,2.21,6.2,36,4,40.22
2008-04-30,17479.01,2.37,6.19,36,4,40.46
2008-05-02,17560.15,1.88,6.05,37,5,40.65
2008-05-05,17687.0,1.85,6.01,37,5,40.55
2008-05-06,17441.41,1.91,5.96,37,5,40.69
2008-05-07,17404.15,2.01,5.93,37,5,41.2
2008-05-08,17212.61,1.99,5.93,37,5,41.79
2008-05-09,17020.79,1.97,5.99,37,5,41.38
2008-05-12,16641.45,1.88,6.46,37,5,41.68
2008-05-13,17008.03,1.93,6.48,37,5,42.16
2008-05-14,16691.3,2.03,6.48,37,5,42.33
2008-05-15,17084.89,2.03,7.01,37,5,42.4
2008-05-16,17476.41,1.91,7.75,37,5,42.64
2008-05-20,17366.05,1.99,6.33,37,5,42.67
2008-05-21,17065.61,2.03,6.04,37,5,42.72
2008-05-22,17104.59,2.05,5.99,37,5,43.15
2008-05-23,16958.8,1.99,6.03,37,5,42.84
2008-05-26,16468.32,1.99,7.39,37,5,42.56
2008-05-27,16454.75,2.23,7.36,37,5,42.89
2008-05-28,16358.62,2.08,7.55,37,5,42.85
2008-05-29,16666.03,2.01,7.86,37,5,42.77
2008-05-30,16454.03,1.98,7.95,37,5,42.59
2008-06-02,16591.46,2.06,7.33,38,6,42.24
2008-06-03,15851.72,1.95,6.07,38,6,42.53
2008-06-04,15992.9,1.98,6.05,38,6,42.63
2008-06-05,15479.65,1.98,6.0,38,6,42.86
2008-06-06,15914.41,2.01,6.09,38,6,42.79
2008-06-09,15115.97,2.02,7.13,38,6,42.89
2008-06-10,14979.96,1.96,7.81,38,6,42.89
2008-06-11,15018.68,1.95,7.78,38,6,42.89
2008-06-12,14957.53,2.01,8.21,38,6,42.81
2008-06-13,15327.1,2.02,8.19,38,6,42.87
2008-06-16,15333.07,2.06,8.07,38,6,42.9
2008-06-17,15388.36,1.87,8.1,38,6,42.92
2008-06-18,15744.21,1.84,8.04,38,6,42.9
2008-06-19,15250.47,1.94,8.07,38,6,42.93
2008-06-20,15168.05,1.99,7.73,38,6,42.97
2008-06-23,14423.05,1.98,8.23,38,6,42.97
2008-06-24,14313.33,1.93,8.23,38,6,42.94
2008-06-25,13856.07,1.97,8.98,38,6,42.82
2008-06-26,14300.72,2.05,8.74,38,6,42.73
2008-06-27,14127.76,1.99,8.73,38,6,42.79
2008-06-30,13791.02,2.47,8.3,38,6,42.95
2008-07-02,12948.05,1.95,7.61,39,7,43.34
2008-07-03,13530.68,1.92,6.35,39,7,43.3
2008-07-04,13127.1,1.92,6.26,39,7,43.21
2008-07-07,13561.92,1.99,8.94,39,7,43.12
2008-07-08,13292.8,1.97,9.01,39,7,43.37
2008-07-09,13581.41,1.99,9.03,39,7,43.13
2008-07-10,13861.6,2.01,9.01,39,7,43.16
2008-07-11,14032.06,1.97,9.07,39,7,42.72
2008-07-14,13360.34,2.06,8.93,39,7,42.82
2008-07-15,13067.08,2.16,8.97,39,7,43.17
2008-07-16,12740.78,1.95,8.98,39,7,43.17
2008-07-17,12909.57,2.03,8.97,39,7,42.94
2008-07-18,13234.53,1.96,8.86,39,7,42.78
2008-07-21,13782.13,1.98,9.51,39,7,42.71
2008-07-22,13837.64,1.97,9.51,39,7,42.71
2008-07-23,14568.22,2.04,9.67,39,7,42.33
2008-07-24,15082.37,2.06,9.42,39,7,41.96
2008-07-25,14451.95,2.13,9.12,39,7,42.23
2008-07-28,14267.03,2.0,8.83,39,7,42.3
2008-07-29,14085.53,2.05,8.66,39,7,42.54
2008-07-30,14007.32,2.03,9.12,39,7,42.47
2008-07-31,14359.48,2.09,8.22,39,7,42.49
2008-08-01,14064.26,2.04,6.5,40,8,42.37
2008-08-04,14594.64,1.97,9.25,40,8,42.4
2008-08-05,14562.68,1.97,9.23,40,8,42.28
2008-08-06,15263.65,2.01,9.16,40,8,42.0
2008-08-07,15031.86,1.96,9.18,40,8,41.89
2008-08-08,15036.57,2.01,9.19,40,8,42.2
2008-08-11,15430.31,1.99,9.13,40,8,42.0
2008-08-12,15577.2,1.95,9.24,40,8,42.4
2008-08-13,15030.21,1.98,9.3,40,8,42.67
2008-08-14,15017.68,2.09,9.27,40,8,42.82
2008-08-18,14681.14,1.91,9.45,40,8,43.23
2008-08-20,14610.57,1.98,9.56,40,8,43.72
2008-08-21,14646.98,2.01,9.71,40,8,43.58
2008-08-22,14153.39,2.02,9.72,40,8,43.38
2008-08-25,14643.37,2.01,9.67,40,8,43.58
2008-08-26,14338.27,1.88,9.24,40,8,44.07
2008-08-27,14563.1,1.98,8.92,40,8,43.73
2008-08-28,14289.97,1.99,8.13,40,8,43.73
2008-08-29,14279.02,1.94,6.23,40,8,43.79
2008-09-01,14412.99,1.94,9.31,41,9,44.21
2008-09-02,14609.44,1.96,9.15,41,9,44.26
2008-09-04,14895.85,1.99,9.09,41,9,44.45
2008-09-05,14569.01,1.97,9.04,41,9,44.37
2008-09-08,14978.24,1.92,8.83,41,9,44.26
2008-09-09,14852.2,1.96,8.3,41,9,44.89
2008-09-10,14717.53,2.12,8.94,41,9,45.12
2008-09-11,14557.33,2.0,8.89,41,9,45.44
2008-09-12,14432.08,2.1,8.2,41,9,45.77
2008-09-15,13666.28,2.64,10.59,41,9,45.94
2008-09-16,13086.02,1.98,13.07,41,9,46.63
2008-09-17,13620.74,2.8,9.98,41,9,46.34
2008-09-18,12712.82,2.16,10.21,41,9,46.71
2008-09-19,13763.83,1.48,13.73,41,9,46.32
2008-09-22,14215.33,1.51,14.48,41,9,45.4
2008-09-23,13721.42,1.46,12.55,41,9,45.72
2008-09-24,13630.54,1.19,11.01,41,9,45.83
2008-09-25,13716.88,1.23,9.93,41,9,46.25
2008-09-26,13481.85,1.08,11.1,41,9,46.43
2008-09-29,13109.96,1.56,14.7,41,9,46.94
2008-10-01,13006.72,1.15,16.51,42,10,46.96
2008-10-03,12899.62,1.1,15.11,42,10,46.88
2008-10-06,12284.49,1.96,11.33,42,10,47.46
2008-10-07,12068.11,2.97,10.64,42,10,48.01
2008-10-08,11316.24,2.24,10.54,42,10,48.74
2008-10-10,10632.27,0.79,19.7,42,10,48.72
2008-10-13,10817.68,0.79,9.92,42,10,48.14
2008-10-14,11781.43,1.1,9.95,42,10,47.71
2008-10-15,11245.27,1.04,10.04,42,10,48.43
2008-10-16,10284.9,0.83,6.94,42,10,48.86
2008-10-17,10763.34,0.6,6.95,42,10,48.68
2008-10-20,10160.47,0.7,6.78,42,10,48.83
2008-10-22,10455.23,0.81,6.09,42,10,49.29
2008-10-23,9683.41,0.93,6.14,42,10,49.79
2008-10-24,9535.41,0.95,6.12,42,10,49.95
2008-10-27,8599.58,0.92,9.35,42,10,50.09
2008-10-29,9297.76,0.36,11.25,42,10,49.77
2008-10-31,9361.66,0.22,18.59,42,10,49.25
2008-11-03,10209.37,0.23,6.99,43,11,48.96
2008-11-04,10304.57,0.23,7.43,43,11,48.62
2008-11-05,10931.17,0.23,7.42,43,11,47.18
2008-11-06,9755.03,0.23,6.3,43,11,47.67
2008-11-07,9631.59,0.27,6.2,43,11,47.76
2008-11-10,10154.56,0.29,7.68,43,11,47.32
2008-11-11,10405.39,0.29,7.41,43,11,47.59
2008-11-12,9683.75,0.35,7.43,43,11,48.79
2008-11-14,9799.25,0.34,7.15,43,11,49.46
2008-11-17,9396.93,0.37,6.98,43,11,48.99
2008-11-18,9084.12,0.38,6.71,43,11,49.68
2008-11-19,8970.67,0.38,6.46,43,11,49.74
2008-11-20,8400.88,0.49,6.26,43,11,50.52
2008-11-21,8446.74,0.57,6.52,43,11,50.03
2008-11-24,8840.53,0.62,6.96,43,11,50.09
2008-11-25,9160.5,0.59,6.69,43,11,49.97
2008-11-26,8768.2,0.53,6.44,43,11,49.85
2008-11-28,8889.18,0.52,6.61,43,11,49.84
2008-12-01,9162.94,0.52,6.21,44,12,50.09
2008-12-02,8535.83,0.47,6.18,44,12,50.52
2008-12-03,8851.22,0.36,6.09,44,12,49.9
2008-12-04,8779.02,0.2,6.1,44,12,49.79
2008-12-05,9204.69,0.12,6.1,44,12,49.69
2008-12-08,9276.89,0.12,5.26,44,12,49.22
2008-12-10,9316.4,0.11,5.26,44,12,49.12
2008-12-11,9679.32,0.14,5.37,44,12,48.52
2008-12-12,9370.87,0.15,5.53,44,12,48.71
2008-12-15,9821.85,0.18,6.17,44,12,47.94
2008-12-16,9794.48,0.17,6.48,44,12,47.82
2008-12-17,10073.1,0.12,6.54,44,12,47.33
2008-12-18,9710.2,0.11,6.56,44,12,47.28
2008-12-19,10001.33,0.11,6.54,44,12,47.08
2008-12-22,10102.42,0.11,6.39,44,12,47.39
2008-12-23,9821.57,0.11,6.21,44,12,48.49
2008-12-24,9626.07,0.11,6.1,44,12,48.99
2008-12-26,9638.83,0.09,5.78,44,12,47.89
2008-12-29,9318.86,0.1,5.63,44,12,48.76
2008-12-30,9625.13,0.09,5.31,44,12,48.5
2008-12-31,9806.64,0.14,5.29,44,12,48.45
2009-01-01,9720.55,0.14,5.25,45,1,48.73
2009-01-02,9973.06,0.08,5.08,45,1,48.89
2009-01-05,10109.67,0.11,4.63,45,1,48.37
2009-01-06,10258.38,0.09,4.25,45,1,48.68
2009-01-07,10424.96,0.11,4.24,45,1,48.61
2009-01-09,9434.85,0.09,4.25,45,1,48.92
2009-01-12,9316.33,0.1,4.24,45,1,48.6
2009-01-13,9042.36,0.1,4.22,45,1,48.91
2009-01-14,9207.52,0.15,4.22,45,1,48.7
2009-01-15,9098.08,0.18,4.24,45,1,49.08
2009-01-16,9125.65,0.19,4.42,45,1,48.77
2009-01-19,9381.78,0.19,4.65,45,1,48.56
2009-01-20,9159.76,0.2,4.23,45,1,48.99
2009-01-21,8900.78,0.23,4.21,45,1,49.12
2009-01-22,8905.97,0.21,4.21,45,1,48.93
2009-01-23,8804.15,0.18,4.22,45,1,49.19
2009-01-27,8803.07,0.18,4.17,45,1,48.85
2009-01-28,9077.65,0.19,4.15,45,1,48.87
2009-01-29,9334.47,0.23,4.13,45,1,48.9
2009-01-30,9111.12,0.23,4.19,45,1,49.02
2009-02-02,9363.58,0.24,4.23,46,2,49.01
2009-02-03,9128.99,0.24,4.19,46,2,48.8
2009-02-04,9226.2,0.24,4.12,46,2,48.65
2009-02-05,9241.56,0.23,4.1,46,2,48.82
2009-02-06,9161.49,0.23,4.09,46,2,48.73
2009-02-09,9359.0,0.22,4.11,46,2,48.6
2009-02-10,9589.95,0.24,4.11,46,2,48.7
2009-02-11,9462.14,0.22,4.09,46,2,48.82
2009-02-12,9559.03,0.23,4.09,46,2,48.72
2009-02-13,9540.6,0.22,4.09,46,2,48.72
2009-02-16,9637.04,0.22,4.08,46,2,48.72
2009-02-17,9213.4,0.25,4.13,46,2,49.16
2009-02-18,8939.38,0.23,4.12,46,2,49.85
2009-02-19,9034.9,0.21,4.33,46,2,49.85
2009-02-24,8707.35,0.21,4.09,46,2,49.89
2009-02-25,8913.44,0.21,4.07,46,2,49.82
2009-02-26,8905.56,0.22,4.07,46,2,50.41
2009-02-27,8944.11,0.22,4.07,46,2,50.73
2009-03-02,8762.88,0.22,4.08,47,3,51.75
2009-03-03,8583.06,0.2,4.07,47,3,51.66
2009-03-04,8473.25,0.21,4.07,47,3,51.93
2009-03-05,8535.03,0.2,3.64,47,3,52.06
2009-03-06,8103.75,0.2,3.58,47,3,51.51
2009-03-09,8259.22,0.2,3.58,47,3,51.8
2009-03-12,8274.78,0.18,3.59,47,3,51.7
2009-03-13,8480.74,0.15,3.77,47,3,51.67
2009-03-16,8793.89,0.2,4.08,47,3,51.58
2009-03-17,8942.01,0.2,4.33,47,3,51.25
2009-03-18,8956.3,0.18,4.57,47,3,51.35
2009-03-19,9023.04,0.17,4.78,47,3,50.77
2009-03-20,8951.34,0.18,4.78,47,3,50.14
2009-03-23,9040.3,0.17,4.57,47,3,50.52
2009-03-24,9549.52,0.17,4.21,47,3,50.31
2009-03-25,9442.3,0.17,4.17,47,3,50.83
2009-03-26,9739.93,0.16,4.66,47,3,50.54
2009-03-30,9902.35,0.16,4.75,47,3,51.08
2009-03-31,9633.21,0.16,4.98,47,3,50.95
2009-04-02,10107.25,0.16,4.37,48,4,50.3
2009-04-06,10521.78,0.14,3.56,48,4,50.0
2009-04-08,10283.58,0.14,3.44,48,4,50.53
2009-04-09,10876.15,0.14,3.5,48,4,49.91
2009-04-13,10916.43,0.13,3.52,48,4,49.86
2009-04-15,10805.14,0.16,3.49,48,4,49.88
2009-04-16,11358.06,0.15,3.49,48,4,49.49
2009-04-17,11067.71,0.13,3.47,48,4,49.71
2009-04-20,11065.1,0.14,3.48,48,4,49.95
2009-04-21,10765.39,0.15,3.46,48,4,50.36
2009-04-22,10968.6,0.15,3.25,48,4,50.2
2009-04-23,10841.57,0.17,3.25,48,4,50.22
2009-04-24,11149.47,0.16,3.24,48,4,49.94
2009-04-27,11237.42,0.17,3.24,48,4,49.98
2009-04-28,11371.34,0.16,3.24,48,4,50.44
2009-04-29,11091.56,0.18,3.28,48,4,50.22
2009-05-04,11635.24,0.22,3.23,49,5,49.68
2009-05-05,12159.74,0.2,3.18,49,5,49.65
2009-05-06,12100.69,0.18,2.99,49,5,49.5
2009-05-07,12064.51,0.18,3.06,49,5,49.46
2009-05-08,12092.97,0.17,3.15,49,5,49.25
2009-05-11,11997.37,0.17,3.19,49,5,49.23
2009-05-12,11629.97,0.16,3.2,49,5,49.59
2009-05-13,12201.93,0.16,3.2,49,5,49.34
2009-05-14,11774.04,0.16,3.2,49,5,49.83
2009-05-15,11948.7,0.17,3.21,49,5,49.55
2009-05-18,13479.39,0.16,3.18,49,5,48.17
2009-05-19,14757.82,0.15,3.2,49,5,47.49
2009-05-20,14230.73,0.14,3.2,49,5,47.71
2009-05-21,14043.38,0.17,3.21,49,5,47.4
